,X,Y,Z
596,26.3077,-0.454421,-0.742296
597,26.6246,-0.480967,-0.611651
598,26.9458,-0.507589,-0.482225
599,27.2711,-0.534249,-0.354132
600,27.6007,-0.560917,-0.22752
601,27.9345,-0.587563,-0.102507
602,28.2723,-0.614172,0.020792
603,28.6142,-0.640723,0.142272
604,28.9601,-0.667212,0.261837
605,29.3099,-0.693621,0.379402
606,29.6636,-0.719967,0.494888
607,30.021,-0.746262,0.608266
608,30.3821,-0.772522,0.719478
609,30.7467,-0.798754,0.828486
610,31.1148,-0.825007,0.9353
611,31.486,-0.851313,1.0399
612,31.8604,-0.877705,1.14234
613,32.2377,-0.904248,1.24264
614,32.6177,-0.930972,1.34086
615,33.0002,-0.957956,1.43708
616,33.385,-0.985246,1.53138
617,33.7718,-1.01291,1.62387
618,34.1604,-1.04103,1.71467
619,34.5505,-1.06966,1.80392
620,34.9419,-1.09888,1.89175
621,35.3343,-1.12876,1.97837
622,35.7273,-1.15935,2.0639
623,36.1208,-1.19074,2.14855
624,36.5144,-1.22294,2.23252
625,36.9078,-1.25605,2.31597
626,37.3007,-1.29009,2.39915
627,37.6929,-1.32511,2.4822
628,38.084,-1.36112,2.56534
629,38.4738,-1.39815,2.64878
630,38.8619,-1.43619,2.73268
631,39.248,-1.47521,2.81723
632,39.632,-1.51523,2.90262
633,40.0134,-1.55615,2.98898
634,40.3921,-1.59798,3.07652
635,40.7677,-1.64061,3.16535
636,41.1399,-1.68398,3.25564
637,41.5086,-1.72801,3.34749
638,41.8733,-1.77257,3.44102
639,42.2339,-1.81762,3.53639
640,42.5901,-1.86298,3.63368
641,42.9417,-1.90859,3.73297
642,43.2883,-1.9543,3.83435
643,43.6299,-2.00002,3.93793
644,43.966,-2.04562,4.04372
645,44.2966,-2.09103,4.15182
646,44.6213,-2.13611,4.26228
647,44.94,-2.18079,4.3751
648,45.2526,-2.225,4.49037
649,45.5587,-2.26864,4.60806
650,45.8583,-2.31165,4.72819
651,46.1512,-2.354,4.85076
652,46.4372,-2.39563,4.97575
653,46.7162,-2.43651,5.10312
654,46.9881,-2.47664,5.2328
